tarih,ilce,bildirimsiz_sum,bildirimli_sum
2021-07-05,izmir-tire,7,1
2021-07-06,izmir-tire,10,1
2021-07-07,izmir-tire,3,0
2021-07-08,izmir-tire,7,1
2021-07-09,izmir-tire,10,0
2021-07-10,izmir-tire,10,1
2021-07-11,izmir-tire,13,2
2021-07-12,izmir-tire,11,1
2021-07-13,izmir-tire,6,1
2021-07-14,izmir-tire,9,1
2021-07-15,izmir-tire,7,0
2021-07-16,izmir-tire,6,0
2021-07-17,izmir-tire,12,0
2021-07-18,izmir-tire,5,0
2021-07-19,izmir-tire,9,0
2021-07-20,izmir-tire,7,0
2021-07-21,izmir-tire,13,0
2021-07-22,izmir-tire,14,0
2021-07-23,izmir-tire,8,0
2021-07-24,izmir-tire,8,0
2021-07-25,izmir-tire,15,0
2021-07-26,izmir-tire,1,0
2021-07-27,izmir-tire,11,0
2021-07-28,izmir-tire,5,0
2021-07-29,izmir-tire,9,1
2021-07-30,izmir-tire,6,3
2021-07-31,izmir-tire,11,1
2021-08-01,izmir-tire,13,0
2021-08-02,izmir-tire,9,0
2021-08-03,izmir-tire,16,0
2021-08-04,izmir-tire,15,1
2021-08-05,izmir-tire,14,2
2021-08-06,izmir-tire,9,1
2021-08-07,izmir-tire,12,1
2021-08-08,izmir-tire,11,0
2021-08-09,izmir-tire,8,1
2021-08-10,izmir-tire,7,1
2021-08-11,izmir-tire,6,0
2021-08-12,izmir-tire,7,0
2021-08-13,izmir-tire,8,0
2021-08-14,izmir-tire,8,0
2021-08-15,izmir-tire,7,0
2021-08-16,izmir-tire,3,0
2021-08-17,izmir-tire,6,0
2021-08-18,izmir-tire,3,0
2021-08-19,izmir-tire,2,0
2021-08-20,izmir-tire,2,0
2021-08-21,izmir-tire,7,1
2021-08-22,izmir-tire,8,0
2021-08-23,izmir-tire,4,0
2021-08-24,izmir-tire,6,2
2021-08-25,izmir-tire,12,0
2021-08-26,izmir-tire,4,1
2021-08-27,izmir-tire,8,1
2021-08-28,izmir-tire,3,1
2021-08-29,izmir-tire,2,0
2021-08-30,izmir-tire,6,0
2021-08-31,izmir-tire,7,2
2021-09-01,izmir-tire,2,0
2021-09-02,izmir-tire,9,0
2021-09-03,izmir-tire,9,0
2021-09-04,izmir-tire,11,0
2021-09-05,izmir-tire,2,0
2021-09-06,izmir-tire,3,1
2021-09-07,izmir-tire,8,1
2021-09-08,izmir-tire,7,2
2021-09-09,izmir-tire,7,1
2021-09-10,izmir-tire,4,2
2021-09-11,izmir-tire,8,0
2021-09-12,izmir-tire,6,0
2021-09-13,izmir-tire,5,1
2021-09-14,izmir-tire,4,1
2021-09-15,izmir-tire,2,0
2021-09-16,izmir-tire,5,0
2021-09-17,izmir-tire,9,0
2021-09-18,izmir-tire,1,1
2021-09-19,izmir-tire,3,0
2021-09-20,izmir-tire,4,0
2021-09-21,izmir-tire,9,0
2021-09-22,izmir-tire,5,0
2021-09-23,izmir-tire,6,2
2021-09-24,izmir-tire,7,1
2021-09-25,izmir-tire,7,0
2021-09-26,izmir-tire,3,0
2021-09-27,izmir-tire,4,3
2021-09-28,izmir-tire,3,5
2021-09-29,izmir-tire,10,1
2021-09-30,izmir-tire,10,1
2021-10-01,izmir-tire,5,2
2021-10-02,izmir-tire,5,0
2021-10-03,izmir-tire,5,0
2021-10-04,izmir-tire,4,0
2021-10-05,izmir-tire,4,0
2021-10-06,izmir-tire,5,0
2021-10-07,izmir-tire,2,2
2021-10-08,izmir-tire,4,1
2021-10-09,izmir-tire,3,0
2021-10-10,izmir-tire,7,3
2021-10-11,izmir-tire,4,3
2021-10-12,izmir-tire,39,0
2021-10-13,izmir-tire,20,0
2021-10-14,izmir-tire,10,1
2021-10-15,izmir-tire,31,0
2021-10-16,izmir-tire,17,0
2021-10-17,izmir-tire,9,0
2021-10-18,izmir-tire,10,1
2021-10-19,izmir-tire,4,0
2021-10-20,izmir-tire,6,1
2021-10-21,izmir-tire,5,1
2021-10-22,izmir-tire,4,1
2021-10-23,izmir-tire,9,1
2021-10-24,izmir-tire,6,0
2021-10-25,izmir-tire,5,0
2021-10-26,izmir-tire,1,0
2021-10-27,izmir-tire,5,0
2021-10-28,izmir-tire,3,1
2021-10-29,izmir-tire,4,1
2021-10-30,izmir-tire,10,2
2021-10-31,izmir-tire,7,2
2021-11-01,izmir-tire,9,2
2021-11-02,izmir-tire,2,2
2021-11-03,izmir-tire,13,0
2021-11-04,izmir-tire,5,2
2021-11-05,izmir-tire,2,1
2021-11-06,izmir-tire,9,0
2021-11-07,izmir-tire,3,0
2021-11-08,izmir-tire,3,0
2021-11-09,izmir-tire,6,2
2021-11-10,izmir-tire,11,2
2021-11-11,izmir-tire,5,0
2021-11-12,izmir-tire,2,2
2021-11-13,izmir-tire,7,1
2021-11-14,izmir-tire,4,0
2021-11-15,izmir-tire,5,2
2021-11-16,izmir-tire,3,1
2021-11-17,izmir-tire,5,1
2021-11-18,izmir-tire,5,0
2021-11-19,izmir-tire,2,0
2021-11-20,izmir-tire,5,1
2021-11-21,izmir-tire,4,2
2021-11-22,izmir-tire,8,0
2021-11-23,izmir-tire,5,0
2021-11-24,izmir-tire,12,0
2021-11-25,izmir-tire,4,2
2021-11-26,izmir-tire,18,2
2021-11-27,izmir-tire,26,1
2021-11-28,izmir-tire,10,0
2021-11-29,izmir-tire,46,0
2021-11-30,izmir-tire,40,0
2021-12-01,izmir-tire,13,0
2021-12-02,izmir-tire,7,0
2021-12-03,izmir-tire,9,0
2021-12-04,izmir-tire,11,0
2021-12-05,izmir-tire,9,0
2021-12-06,izmir-tire,2,0
2021-12-07,izmir-tire,14,0
2021-12-08,izmir-tire,3,0
2021-12-09,izmir-tire,3,2
2021-12-10,izmir-tire,15,0
2021-12-11,izmir-tire,9,0
2021-12-12,izmir-tire,22,1
2021-12-13,izmir-tire,13,0
2021-12-14,izmir-tire,8,0
2021-12-15,izmir-tire,4,0
2021-12-16,izmir-tire,3,0
2021-12-17,izmir-tire,0,1
2021-12-18,izmir-tire,2,0
2021-12-19,izmir-tire,2,1
2021-12-20,izmir-tire,6,1
2021-12-21,izmir-tire,6,0
2021-12-22,izmir-tire,3,0
2021-12-23,izmir-tire,4,1
2021-12-24,izmir-tire,6,0
2021-12-25,izmir-tire,3,1
2021-12-26,izmir-tire,4,0
2021-12-27,izmir-tire,5,0
2021-12-28,izmir-tire,2,0
2021-12-29,izmir-tire,2,0
2021-12-30,izmir-tire,4,0
2021-12-31,izmir-tire,4,1
2022-01-01,izmir-tire,3,0
2022-01-02,izmir-tire,1,0
2022-01-03,izmir-tire,2,0
2022-01-05,izmir-tire,1,0
2022-01-06,izmir-tire,5,0
2022-01-07,izmir-tire,5,1
2022-01-08,izmir-tire,5,1
2022-01-09,izmir-tire,6,0
2022-01-10,izmir-tire,2,0
2022-01-11,izmir-tire,5,0
2022-01-12,izmir-tire,3,0
2022-01-13,izmir-tire,4,0
2022-01-14,izmir-tire,0,3
2022-01-15,izmir-tire,2,1
2022-01-16,izmir-tire,3,0
2022-01-17,izmir-tire,7,1
2022-01-18,izmir-tire,4,1
2022-01-19,izmir-tire,1,0
2022-01-20,izmir-tire,2,0
2022-01-21,izmir-tire,6,0
2022-01-22,izmir-tire,2,1
2022-01-23,izmir-tire,3,1
2022-01-24,izmir-tire,5,0
2022-01-25,izmir-tire,3,0
2022-01-26,izmir-tire,3,0
2022-01-27,izmir-tire,0,1
2022-01-28,izmir-tire,9,2
2022-01-29,izmir-tire,1,0
2022-01-30,izmir-tire,8,0
2022-01-31,izmir-tire,4,0
2022-02-01,izmir-tire,5,0
2022-02-02,izmir-tire,16,0
2022-02-03,izmir-tire,6,0
2022-02-04,izmir-tire,3,1
2022-02-05,izmir-tire,7,0
2022-02-06,izmir-tire,2,0
2022-02-07,izmir-tire,4,1
2022-02-08,izmir-tire,22,0
2022-02-09,izmir-tire,14,0
2022-02-10,izmir-tire,2,0
2022-02-12,izmir-tire,4,1
2022-02-13,izmir-tire,1,0
2022-02-14,izmir-tire,3,3
2022-02-16,izmir-tire,4,0
2022-02-17,izmir-tire,3,1
2022-02-18,izmir-tire,7,1
2022-02-19,izmir-tire,3,0
2022-02-20,izmir-tire,1,1
2022-02-21,izmir-tire,2,1
2022-02-23,izmir-tire,1,0
2022-02-24,izmir-tire,0,3
2022-02-25,izmir-tire,3,3
2022-02-26,izmir-tire,3,1
2022-02-27,izmir-tire,4,0
2022-02-28,izmir-tire,4,1
2022-03-01,izmir-tire,2,1
2022-03-02,izmir-tire,4,1
2022-03-03,izmir-tire,10,1
2022-03-04,izmir-tire,8,4
2022-03-05,izmir-tire,5,1
2022-03-06,izmir-tire,8,1
2022-03-07,izmir-tire,1,0
2022-03-08,izmir-tire,2,1
2022-03-09,izmir-tire,8,1
2022-03-10,izmir-tire,7,3
2022-03-11,izmir-tire,14,1
2022-03-12,izmir-tire,4,2
2022-03-13,izmir-tire,4,0
2022-03-14,izmir-tire,3,5
2022-03-15,izmir-tire,2,3
2022-03-16,izmir-tire,1,1
2022-03-17,izmir-tire,4,3
2022-03-18,izmir-tire,9,1
2022-03-19,izmir-tire,10,4
2022-03-20,izmir-tire,2,3
2022-03-21,izmir-tire,3,0
2022-03-22,izmir-tire,6,2
2022-03-23,izmir-tire,3,0
2022-03-24,izmir-tire,5,1
2022-03-25,izmir-tire,7,1
2022-03-26,izmir-tire,3,0
2022-03-28,izmir-tire,3,1
2022-03-29,izmir-tire,3,0
2022-03-30,izmir-tire,3,0
2022-03-31,izmir-tire,4,1
2022-04-01,izmir-tire,23,2
2022-04-02,izmir-tire,14,3
2022-04-03,izmir-tire,5,0
2022-04-04,izmir-tire,6,1
2022-04-05,izmir-tire,1,1
2022-04-06,izmir-tire,9,2
2022-04-07,izmir-tire,19,0
2022-04-08,izmir-tire,9,0
2022-04-09,izmir-tire,7,3
2022-04-10,izmir-tire,5,0
2022-04-11,izmir-tire,16,2
2022-04-12,izmir-tire,5,0
2022-04-13,izmir-tire,8,0
2022-04-14,izmir-tire,6,0
2022-04-15,izmir-tire,6,0
2022-04-16,izmir-tire,6,0
2022-04-17,izmir-tire,12,0
2022-04-18,izmir-tire,9,1
2022-04-19,izmir-tire,12,1
2022-04-20,izmir-tire,6,1
2022-04-21,izmir-tire,4,5
2022-04-22,izmir-tire,4,1
2022-04-23,izmir-tire,5,1
2022-04-24,izmir-tire,2,2
2022-04-25,izmir-tire,3,0
2022-04-26,izmir-tire,0,1
2022-04-27,izmir-tire,3,0
2022-04-28,izmir-tire,4,0
2022-04-29,izmir-tire,2,0
2022-04-30,izmir-tire,5,0
2022-05-01,izmir-tire,3,0
2022-05-02,izmir-tire,2,0
2022-05-03,izmir-tire,1,0
2022-05-04,izmir-tire,5,0
2022-05-05,izmir-tire,5,0
2022-05-06,izmir-tire,4,0
2022-05-07,izmir-tire,7,0
2022-05-08,izmir-tire,5,0
2022-05-09,izmir-tire,7,0
2022-05-10,izmir-tire,4,1
2022-05-11,izmir-tire,6,0
2022-05-12,izmir-tire,1,1
2022-05-13,izmir-tire,5,3
2022-05-14,izmir-tire,5,0
2022-05-15,izmir-tire,6,4
2022-05-16,izmir-tire,6,0
2022-05-17,izmir-tire,2,0
2022-05-18,izmir-tire,5,1
2022-05-19,izmir-tire,18,0
2022-05-20,izmir-tire,7,1
2022-05-21,izmir-tire,6,2
2022-05-22,izmir-tire,2,1
2022-05-23,izmir-tire,2,0
2022-05-24,izmir-tire,4,0
2022-05-25,izmir-tire,4,0
2022-05-26,izmir-tire,7,0
2022-05-27,izmir-tire,14,0
2022-05-28,izmir-tire,3,2
2022-05-29,izmir-tire,8,0
2022-05-30,izmir-tire,6,1
2022-05-31,izmir-tire,7,0
2022-06-01,izmir-tire,4,2
2022-06-02,izmir-tire,15,0
2022-06-03,izmir-tire,17,1
2022-06-04,izmir-tire,11,1
2022-06-05,izmir-tire,6,1
2022-06-06,izmir-tire,1,0
2022-06-07,izmir-tire,5,0
2022-06-08,izmir-tire,2,1
2022-06-09,izmir-tire,5,1
2022-06-10,izmir-tire,7,1
2022-06-11,izmir-tire,24,1
2022-06-12,izmir-tire,12,0
2022-06-13,izmir-tire,10,0
2022-06-14,izmir-tire,8,0
2022-06-15,izmir-tire,8,1
2022-06-16,izmir-tire,1,0
2022-06-17,izmir-tire,8,0
2022-06-18,izmir-tire,8,2
2022-06-19,izmir-tire,10,0
2022-06-20,izmir-tire,7,0
2022-06-21,izmir-tire,10,2
2022-06-22,izmir-tire,4,0
2022-06-23,izmir-tire,4,1
2022-06-24,izmir-tire,2,0
2022-06-25,izmir-tire,7,1
2022-06-26,izmir-tire,8,0
2022-06-27,izmir-tire,5,1
2022-06-28,izmir-tire,5,0
2022-06-29,izmir-tire,9,0
2022-06-30,izmir-tire,7,1
2022-07-01,izmir-tire,9,1
2022-07-02,izmir-tire,10,1
2022-07-03,izmir-tire,5,1
2022-07-04,izmir-tire,7,0
2022-07-05,izmir-tire,2,0
2022-07-06,izmir-tire,6,0
2022-07-07,izmir-tire,4,0
2022-07-08,izmir-tire,5,0
2022-07-09,izmir-tire,3,0
2022-07-10,izmir-tire,4,0
2022-07-11,izmir-tire,6,0
2022-07-12,izmir-tire,7,0
2022-07-13,izmir-tire,6,0
2022-07-14,izmir-tire,8,0
2022-07-15,izmir-tire,6,0
2022-07-16,izmir-tire,4,0
2022-07-17,izmir-tire,6,0
2022-07-18,izmir-tire,8,0
2022-07-19,izmir-tire,6,0
2022-07-20,izmir-tire,5,0
2022-07-21,izmir-tire,4,0
2022-07-22,izmir-tire,2,0
2022-07-23,izmir-tire,10,3
2022-07-24,izmir-tire,5,4
2022-07-25,izmir-tire,5,2
2022-07-26,izmir-tire,5,2
2022-07-27,izmir-tire,7,2
2022-07-28,izmir-tire,7,2
2022-07-29,izmir-tire,3,0
2022-07-30,izmir-tire,7,0
2022-07-31,izmir-tire,7,0
2022-08-01,izmir-tire,10,0
2022-08-02,izmir-tire,4,1
2022-08-03,izmir-tire,5,1
2022-08-04,izmir-tire,4,1
2022-08-05,izmir-tire,2,1
2022-08-06,izmir-tire,3,1
2022-08-07,izmir-tire,7,0
2022-08-08,izmir-tire,11,0
2022-08-09,izmir-tire,4,0
2022-08-10,izmir-tire,10,0
2022-08-11,izmir-tire,3,0
2022-08-12,izmir-tire,5,3
2022-08-13,izmir-tire,4,0
2022-08-14,izmir-tire,8,0
2022-08-15,izmir-tire,2,0
2022-08-16,izmir-tire,5,0
2022-08-17,izmir-tire,12,0
2022-08-18,izmir-tire,16,0
2022-08-19,izmir-tire,2,0
2022-08-20,izmir-tire,3,0
2022-08-21,izmir-tire,4,0
2022-08-22,izmir-tire,4,0
2022-08-23,izmir-tire,9,2
2022-08-24,izmir-tire,2,3
2022-08-25,izmir-tire,9,2
2022-08-26,izmir-tire,5,1
2022-08-27,izmir-tire,10,0
2022-08-28,izmir-tire,7,1
2022-08-29,izmir-tire,4,14
2022-08-30,izmir-tire,3,3
2022-08-31,izmir-tire,8,6
2022-09-01,izmir-tire,6,0
2022-09-02,izmir-tire,4,0
2022-09-03,izmir-tire,4,4
2022-09-04,izmir-tire,7,0
2022-09-05,izmir-tire,1,0
2022-09-06,izmir-tire,3,0
2022-09-07,izmir-tire,2,0
2022-09-08,izmir-tire,5,0
2022-09-09,izmir-tire,4,4
2022-09-10,izmir-tire,4,2
2022-09-11,izmir-tire,3,1
2022-09-12,izmir-tire,4,1
2022-09-13,izmir-tire,3,2
2022-09-14,izmir-tire,1,0
2022-09-15,izmir-tire,6,0
2022-09-16,izmir-tire,4,0
2022-09-17,izmir-tire,2,0
2022-09-18,izmir-tire,0,2
2022-09-19,izmir-tire,5,0
2022-09-20,izmir-tire,5,1
2022-09-21,izmir-tire,6,0
2022-09-22,izmir-tire,7,0
2022-09-23,izmir-tire,10,0
2022-09-24,izmir-tire,1,0
2022-09-25,izmir-tire,2,0
2022-09-26,izmir-tire,4,0
2022-09-27,izmir-tire,3,0
2022-09-28,izmir-tire,1,2
2022-09-29,izmir-tire,3,2
2022-09-30,izmir-tire,4,0
2022-10-01,izmir-tire,2,0
2022-10-02,izmir-tire,1,0
2022-10-03,izmir-tire,2,1
2022-10-04,izmir-tire,2,0
2022-10-05,izmir-tire,7,0
2022-10-06,izmir-tire,5,0
2022-10-07,izmir-tire,5,0
2022-10-08,izmir-tire,6,0
2022-10-09,izmir-tire,7,2
2022-10-10,izmir-tire,4,0
2022-10-11,izmir-tire,4,2
2022-10-12,izmir-tire,0,2
2022-10-13,izmir-tire,5,2
2022-10-14,izmir-tire,1,0
2022-10-15,izmir-tire,6,1
2022-10-16,izmir-tire,3,0
2022-10-17,izmir-tire,3,1
2022-10-18,izmir-tire,4,2
2022-10-19,izmir-tire,5,0
2022-10-20,izmir-tire,4,8
2022-10-21,izmir-tire,3,6
2022-10-22,izmir-tire,4,0
2022-10-23,izmir-tire,1,1
2022-10-24,izmir-tire,2,3
2022-10-26,izmir-tire,3,0
2022-10-27,izmir-tire,0,2
2022-10-28,izmir-tire,2,3
2022-10-29,izmir-tire,4,0
2022-10-30,izmir-tire,3,1
2022-10-31,izmir-tire,7,3
2022-11-01,izmir-tire,2,0
2022-11-02,izmir-tire,1,1
2022-11-03,izmir-tire,1,2
2022-11-04,izmir-tire,7,2
2022-11-05,izmir-tire,5,0
2022-11-06,izmir-tire,16,1
2022-11-07,izmir-tire,6,3
2022-11-08,izmir-tire,9,0
2022-11-09,izmir-tire,10,0
2022-11-10,izmir-tire,11,0
2022-11-11,izmir-tire,5,7
2022-11-12,izmir-tire,7,1
2022-11-13,izmir-tire,1,4
2022-11-14,izmir-tire,4,0
2022-11-15,izmir-tire,1,1
2022-11-16,izmir-tire,8,0
2022-11-17,izmir-tire,7,0
2022-11-18,izmir-tire,4,0
2022-11-19,izmir-tire,3,3
2022-11-20,izmir-tire,8,0
2022-11-21,izmir-tire,23,8
2022-11-22,izmir-tire,14,0
2022-11-23,izmir-tire,10,0
2022-11-24,izmir-tire,13,0
2022-11-25,izmir-tire,9,1
2022-11-26,izmir-tire,8,0
2022-11-27,izmir-tire,6,1
2022-11-28,izmir-tire,7,0
2022-11-29,izmir-tire,6,0
2022-11-30,izmir-tire,4,0
2022-12-01,izmir-tire,8,0
2022-12-02,izmir-tire,7,0
2022-12-03,izmir-tire,1,0
2022-12-04,izmir-tire,4,0
2022-12-05,izmir-tire,5,2
2022-12-06,izmir-tire,4,0
2022-12-07,izmir-tire,4,1
2022-12-08,izmir-tire,6,0
2022-12-09,izmir-tire,2,0
2022-12-10,izmir-tire,4,0
2022-12-11,izmir-tire,16,0
2022-12-12,izmir-tire,8,0
2022-12-13,izmir-tire,4,0
2022-12-14,izmir-tire,10,0
2022-12-15,izmir-tire,2,0
2022-12-16,izmir-tire,3,1
2022-12-17,izmir-tire,2,0
2022-12-18,izmir-tire,3,0
2022-12-19,izmir-tire,5,5
2022-12-20,izmir-tire,5,0
2022-12-22,izmir-tire,1,0
2022-12-23,izmir-tire,1,0
2022-12-24,izmir-tire,3,0
2022-12-25,izmir-tire,3,0
2022-12-26,izmir-tire,1,0
2022-12-27,izmir-tire,6,0
2022-12-28,izmir-tire,4,0
2022-12-29,izmir-tire,4,0
2022-12-30,izmir-tire,3,0
2023-01-01,izmir-tire,1,0
2023-01-02,izmir-tire,4,0
2023-01-03,izmir-tire,4,1
2023-01-05,izmir-tire,0,1
2023-01-06,izmir-tire,5,0
2023-01-07,izmir-tire,2,0
2023-01-08,izmir-tire,5,0
2023-01-09,izmir-tire,2,0
2023-01-10,izmir-tire,23,0
2023-01-11,izmir-tire,14,0
2023-01-12,izmir-tire,5,0
2023-01-13,izmir-tire,1,0
2023-01-14,izmir-tire,4,0
2023-01-15,izmir-tire,1,2
2023-01-16,izmir-tire,3,0
2023-01-17,izmir-tire,2,0
2023-01-18,izmir-tire,6,0
2023-01-19,izmir-tire,9,0
2023-01-20,izmir-tire,7,0
2023-01-21,izmir-tire,4,0
2023-01-22,izmir-tire,2,1
2023-01-23,izmir-tire,1,0
2023-01-24,izmir-tire,9,0
2023-01-25,izmir-tire,2,0
2023-01-26,izmir-tire,6,0
2023-01-27,izmir-tire,46,0
2023-01-28,izmir-tire,8,0
2023-01-29,izmir-tire,4,0
2023-01-30,izmir-tire,4,0
2023-01-31,izmir-tire,2,0
2023-02-01,izmir-tire,1,0
2023-02-02,izmir-tire,3,0
2023-02-03,izmir-tire,4,0
2023-02-04,izmir-tire,7,1
2023-02-05,izmir-tire,8,0
2023-02-06,izmir-tire,17,0
2023-02-07,izmir-tire,3,0
2023-02-08,izmir-tire,3,0
2023-02-09,izmir-tire,4,0
2023-02-10,izmir-tire,1,0
2023-02-11,izmir-tire,2,0
2023-02-12,izmir-tire,2,0
2023-02-14,izmir-tire,2,0
2023-02-15,izmir-tire,1,0
2023-02-16,izmir-tire,6,0
2023-02-18,izmir-tire,2,0
2023-02-19,izmir-tire,8,0
2023-02-20,izmir-tire,1,0
2023-02-21,izmir-tire,2,0
2023-02-22,izmir-tire,4,0
2023-02-23,izmir-tire,2,0
2023-02-24,izmir-tire,1,1
2023-02-25,izmir-tire,1,0
2023-02-26,izmir-tire,1,0
2023-02-27,izmir-tire,5,2
2023-02-28,izmir-tire,0,3
2023-03-01,izmir-tire,2,0
2023-03-03,izmir-tire,1,0
2023-03-04,izmir-tire,4,0
2023-03-05,izmir-tire,2,0
2023-03-06,izmir-tire,1,0
2023-03-07,izmir-tire,3,0
2023-03-08,izmir-tire,4,0
2023-03-09,izmir-tire,3,0
2023-03-10,izmir-tire,2,0
2023-03-11,izmir-tire,8,0
2023-03-13,izmir-tire,0,1
2023-03-14,izmir-tire,1,0
2023-03-15,izmir-tire,2,1
2023-03-16,izmir-tire,7,0
2023-03-17,izmir-tire,2,1
2023-03-18,izmir-tire,6,0
2023-03-19,izmir-tire,3,0
2023-03-20,izmir-tire,7,2
2023-03-21,izmir-tire,2,4
2023-03-22,izmir-tire,8,2
2023-03-23,izmir-tire,3,2
2023-03-24,izmir-tire,4,0
2023-03-25,izmir-tire,5,2
2023-03-26,izmir-tire,3,2
2023-03-27,izmir-tire,4,2
2023-03-28,izmir-tire,9,2
2023-03-29,izmir-tire,2,2
2023-03-30,izmir-tire,3,3
2023-03-31,izmir-tire,5,3
2023-04-01,izmir-tire,12,3
2023-04-02,izmir-tire,3,4
2023-04-03,izmir-tire,11,0
2023-04-04,izmir-tire,13,0
2023-04-05,izmir-tire,3,0
2023-04-06,izmir-tire,8,0
2023-04-07,izmir-tire,8,2
2023-04-08,izmir-tire,0,2
2023-04-09,izmir-tire,1,0
2023-04-10,izmir-tire,4,0
2023-04-11,izmir-tire,4,0
2023-04-12,izmir-tire,4,0
2023-04-14,izmir-tire,3,2
2023-04-15,izmir-tire,5,0
2023-04-16,izmir-tire,2,0
2023-04-17,izmir-tire,5,1
2023-04-18,izmir-tire,3,0
2023-04-19,izmir-tire,2,0
2023-04-20,izmir-tire,3,0
2023-04-21,izmir-tire,4,0
2023-04-22,izmir-tire,2,0
2023-04-23,izmir-tire,6,0
2023-04-24,izmir-tire,5,2
2023-04-25,izmir-tire,1,0
2023-04-26,izmir-tire,6,0
2023-04-27,izmir-tire,5,1
2023-04-28,izmir-tire,3,5
2023-04-29,izmir-tire,1,1
2023-04-30,izmir-tire,2,1
2023-05-01,izmir-tire,3,0
2023-05-02,izmir-tire,0,1
2023-05-03,izmir-tire,2,1
2023-05-04,izmir-tire,3,0
2023-05-05,izmir-tire,3,1
2023-05-06,izmir-tire,1,3
2023-05-07,izmir-tire,2,0
2023-05-08,izmir-tire,3,1
2023-05-09,izmir-tire,0,1
2023-05-10,izmir-tire,2,0
2023-05-11,izmir-tire,0,1
2023-05-12,izmir-tire,2,0
2023-05-14,izmir-tire,4,0
2023-05-15,izmir-tire,3,0
2023-05-16,izmir-tire,1,0
2023-05-17,izmir-tire,4,1
2023-05-18,izmir-tire,4,0
2023-05-20,izmir-tire,5,1
2023-05-21,izmir-tire,5,3
2023-05-22,izmir-tire,5,0
2023-05-23,izmir-tire,4,1
2023-05-24,izmir-tire,2,0
2023-05-25,izmir-tire,5,3
2023-05-26,izmir-tire,3,0
2023-05-27,izmir-tire,13,0
2023-05-28,izmir-tire,3,0
2023-05-29,izmir-tire,6,0
2023-05-30,izmir-tire,7,4
2023-05-31,izmir-tire,6,1
2023-06-01,izmir-tire,4,2
2023-06-02,izmir-tire,10,1
2023-06-03,izmir-tire,6,0
2023-06-04,izmir-tire,4,0
2023-06-05,izmir-tire,3,0
2023-06-06,izmir-tire,4,0
2023-06-07,izmir-tire,6,0
2023-06-08,izmir-tire,17,2
2023-06-09,izmir-tire,15,2
2023-06-10,izmir-tire,11,1
2023-06-11,izmir-tire,5,0
2023-06-12,izmir-tire,7,2
2023-06-13,izmir-tire,9,0
2023-06-14,izmir-tire,12,0
2023-06-15,izmir-tire,4,2
2023-06-16,izmir-tire,15,0
2023-06-17,izmir-tire,15,0
2023-06-18,izmir-tire,8,2
2023-06-19,izmir-tire,13,1
2023-06-20,izmir-tire,7,2
2023-06-21,izmir-tire,6,1
2023-06-22,izmir-tire,12,3
2023-06-23,izmir-tire,4,2
2023-06-24,izmir-tire,4,0
2023-06-25,izmir-tire,7,0
2023-06-26,izmir-tire,9,0
2023-06-27,izmir-tire,7,0
2023-06-28,izmir-tire,5,0
2023-06-29,izmir-tire,12,0
2023-06-30,izmir-tire,7,0
2023-07-01,izmir-tire,14,0
2023-07-02,izmir-tire,14,0
2023-07-03,izmir-tire,15,0
2023-07-04,izmir-tire,7,0
2023-07-05,izmir-tire,12,0
2023-07-06,izmir-tire,34,1
2023-07-07,izmir-tire,52,0
2023-07-08,izmir-tire,29,0
2023-07-09,izmir-tire,25,1
2023-07-10,izmir-tire,11,1
2023-07-11,izmir-tire,9,1
2023-07-12,izmir-tire,9,1
2023-07-13,izmir-tire,10,1
2023-07-14,izmir-tire,14,1
2023-07-15,izmir-tire,11,0
2023-07-16,izmir-tire,14,0
2023-07-17,izmir-tire,7,2
2023-07-18,izmir-tire,6,0
2023-07-19,izmir-tire,9,1
2023-07-20,izmir-tire,9,1
2023-07-21,izmir-tire,6,5
2023-07-22,izmir-tire,3,1
2023-07-23,izmir-tire,12,1
2023-07-24,izmir-tire,15,1
2023-07-25,izmir-tire,7,1
2023-07-26,izmir-tire,8,1
2023-07-27,izmir-tire,16,2
2023-07-28,izmir-tire,7,2
2023-07-29,izmir-tire,9,2
2023-07-30,izmir-tire,4,2
2023-07-31,izmir-tire,4,2
2023-08-01,izmir-tire,4,3
2023-08-02,izmir-tire,4,4
2023-08-03,izmir-tire,4,6
2023-08-04,izmir-tire,8,7
2023-08-05,izmir-tire,4,3
2023-08-06,izmir-tire,13,4
2023-08-07,izmir-tire,3,6
2023-08-08,izmir-tire,8,5
2023-08-09,izmir-tire,6,3
2023-08-10,izmir-tire,11,2
2023-08-11,izmir-tire,6,6
2023-08-12,izmir-tire,8,3
2023-08-13,izmir-tire,4,4
2023-08-14,izmir-tire,5,8
2023-08-15,izmir-tire,6,3
2023-08-16,izmir-tire,7,2
2023-08-17,izmir-tire,6,3
2023-08-18,izmir-tire,10,7
2023-08-19,izmir-tire,9,2
2023-08-20,izmir-tire,4,0
2023-08-21,izmir-tire,5,5
2023-08-22,izmir-tire,4,1
2023-08-23,izmir-tire,1,3
2023-08-24,izmir-tire,3,3
2023-08-25,izmir-tire,12,3
2023-08-26,izmir-tire,35,2
2023-08-27,izmir-tire,27,0
2023-08-28,izmir-tire,8,0
2023-08-29,izmir-tire,4,2
2023-08-30,izmir-tire,4,0
2023-08-31,izmir-tire,4,2
2023-09-01,izmir-tire,6,0
2023-09-02,izmir-tire,7,0
2023-09-03,izmir-tire,5,0
2023-09-04,izmir-tire,5,0
